date,"Fairfield, CT","Hartford, CT","Litchfield, CT","New Haven, CT","Bergen, NJ","Hudson, NJ","Monmouth, NJ","Morris, NJ","Suffolk, NY","Westchester, NY","NYC, NY"
2021-02-09,8.05,9.42,43.9,11.3,11.1,8.790000000000001,24,18.8,19.400000000000002,-6.94,1.9900000000000002
2021-02-10,3.4799999999999995,7.88,41.6,4.8500000000000005,17.4,7.55,23.3,16.2,17.2,-2.48,-2.82
2021-02-11,1.87,7.5600000000000005,38.9,4.91,11.600000000000001,4.89,14.399999999999999,12.6,15.299999999999999,-3.64,-1.4000000000000001
2021-02-12,4.82,7.24,37.1,5.2,15,7.04,19.8,14.799999999999999,16.1,-0.685,-2.29
2021-02-13,2.44,5.0200000000000005,33.2,4.84,12.9,8.36,13.700000000000001,10.100000000000001,12.3,-1.34,-4.15
2021-02-14,1.7500000000000002,6.6000000000000005,36.9,5.08,12.4,8.35,13.4,9.89,12,-0.108,-4.47
2021-02-15,1.71,6.419999999999999,37.5,4.4799999999999995,14.6,10.6,13.900000000000002,10.100000000000001,12.1,-0.586,-4.43
2021-02-16,1.67,11.1,38.1,3.88,15.9,11.1,15.8,9.42,12.2,1.13,-2.7199999999999998
2021-02-17,5.27,14.000000000000002,49.3,3.2800000000000002,18.099999999999998,7.249999999999999,17.599999999999998,11.200000000000001,12.3,3.61,-4.33
2021-02-18,8.09,14.399999999999999,39.300000000000004,11.1,16.400000000000002,16.2,13.200000000000001,8.17,12.4,2.54,-1.53
2021-02-19,1.55,5.74,39.800000000000004,2.09,12.7,6.510000000000001,13.200000000000001,5.24,12.5,-2.5,-3.3300000000000005
2021-02-20,-2.46,2.4899999999999998,37.7,-2.07,10.100000000000001,5.74,10.8,0.0794,9.3,-4.44,-4.64
2021-02-21,1.47,5.4,41,0.889,12.8,5.779999999999999,13.100000000000001,3.38,12.6,-3.45,-4.14
2021-02-22,1.96,8.1,42,-0.126,11.899999999999999,5.19,13.700000000000001,0.768,12.8,-6.5600000000000005,-3.7900000000000005
2021-02-23,2.54,5.47,42.8,-0.184,9.65,4.42,11.1,-0.246,11.200000000000001,-8.23,-5.19
2021-02-24,1.1400000000000001,2.23,40.699999999999996,-0.242,9.790000000000001,4.25,9.370000000000001,0.269,11,-9.08,-6.619999999999999
2021-02-25,4.17,8.07,43,4.2700000000000005,14.7,5.9799999999999995,15,6.58,10.5,-6.63,-4.22
2021-02-26,0.505,8.73,45.2,5.12,15.2,10.299999999999999,15.4,7.380000000000001,12.7,-5.970000000000001,-3.85
2021-02-27,6.09,11.200000000000001,52.400000000000006,9.2,17.5,12,17.8,12,11.3,-4.26,-3.38
2021-02-28,0.12,10.100000000000001,46.800000000000004,6.81,16.1,12.1,16.3,8.98,8.9,-6.98,-3.8699999999999997
2021-03-01,1.5599999999999998,9.11,46.9,7.9799999999999995,18.8,14.399999999999999,18.4,11.899999999999999,10.2,-5.11,-3.8600000000000003
2021-03-02,2.17,10.100000000000001,46.9,10.5,19.8,17.4,16.3,9.76,14.7,-2.16,-3.27
2021-03-03,1.04,13.900000000000002,45.2,9.33,17.7,17.599999999999998,21,14.799999999999999,15.2,-2.35,-1.7999999999999998
2021-03-04,1.25,13.100000000000001,46.300000000000004,9.53,15.299999999999999,16.1,18.5,12.3,15.1,-0.5519999999999999,-2.01
2021-03-05,2.9000000000000004,11.1,45.800000000000004,7.64,13.200000000000001,13,15.6,11.5,14.799999999999999,-2.15,-2.81
2021-03-06,2.74,11.700000000000001,42.5,8.649999999999999,13,12.1,15.2,10.7,16,-4.31,-2.17
2021-03-07,5.26,10.100000000000001,45.2,7.95,13.4,10.4,16.2,11.700000000000001,18,-3.16,-2.19
2021-03-08,2.85,9.790000000000001,46.6,7.61,11.5,9.07,14.499999999999998,9.370000000000001,16.8,-3.19,-2.63
2021-03-09,0.984,10.5,36,9.04,12.1,6.21,12.6,6.11,14.099999999999998,-6.2700000000000005,-3.9899999999999998
2021-03-10,2.26,7.61,40.8,5.89,12.2,6.09,13.4,5.54,15.1,-6.5600000000000005,-5.33
2021-03-11,1.29,7.580000000000001,43,5.71,13.200000000000001,5.16,13.700000000000001,5.21,14.399999999999999,-8.07,-5.1
2021-03-12,0.402,8.89,47.3,7.62,13.600000000000001,6.05,16.2,4.35,15.1,-6.279999999999999,-4.05
2021-03-13,2.68,10.6,52.2,9.46,13,4.26,16.900000000000002,3.71,15.4,-5.970000000000001,-4.81
2021-03-14,2.63,11.5,54.6,11.799999999999999,12.5,5.0200000000000005,16.6,5.13,14.899999999999999,-4.77,-4.64
2021-03-15,3.53,11.4,53.400000000000006,13,13.900000000000002,6.569999999999999,16.5,7.01,15,-1.91,-4.55
2021-03-16,6.02,14.499999999999998,64.1,13.600000000000001,13.200000000000001,7.08,17.1,9,16.2,-0.7849999999999999,-3.27
2021-03-17,6.950000000000001,14.7,62,15.6,14.6,4.93,17.8,9.4,19.1,-0.481,-2.9000000000000004
2021-03-18,8.99,13.600000000000001,49.7,16.8,15.2,9.94,19.6,9.26,21,1.53,-3.45
2021-03-19,10.299999999999999,14.799999999999999,52.900000000000006,18.099999999999998,17.4,14.799999999999999,18.4,9.959999999999999,22.1,3.25,-3.91
2021-03-20,7.870000000000001,13.5,47.5,17.5,19.900000000000002,14.099999999999998,18,11.700000000000001,23.799999999999997,4.569999999999999,-2.26
2021-03-21,8.92,14.299999999999999,45.9,18.9,20.8,13.600000000000001,18.3,13,26.3,3.53,-1.7500000000000002
2021-03-22,8.469999999999999,14.399999999999999,44.4,19.5,20.9,14.399999999999999,18.7,12.8,28.9,3.3099999999999996,-0.0498
2021-03-23,10.4,19.3,44.9,20.5,21.3,16.900000000000002,19.3,11.1,30,3.15,-0.9900000000000001
2021-03-24,8.88,16.7,43,18.099999999999998,20.200000000000003,14.6,16.400000000000002,12,23.9,3.17,-2.46
2021-03-25,7.470000000000001,18.8,48.1,18,19.1,11.1,16.1,10.8,26.400000000000002,2.46,-1.94
2021-03-26,6.29,17.9,52.6,16.1,17.9,9.51,18.3,12.5,25.4,1.34,-0.603
2021-03-27,6.84,16.1,56.39999999999999,15.9,16.2,8.73,17,11.799999999999999,24.099999999999998,0.0314,-2.53
2021-03-28,6.03,15.2,53.400000000000006,12.3,14.399999999999999,9.27,16.400000000000002,7.35,20.7,-0.334,-2.9899999999999998
2021-03-29,3.9600000000000004,14.000000000000002,52.6,11.1,12.8,7.4399999999999995,17.299999999999997,6.7,21.3,-1.38,-3.9
2021-03-30,3.62,9.54,55.400000000000006,11.3,12.4,6.569999999999999,17.2,7.000000000000001,22.2,-1.31,-1.92
2021-03-31,4.3999999999999995,9.879999999999999,56.8,12,12.9,7.75,20,6.12,22.6,-1.68,-1.1400000000000001
2021-04-01,4.53,8.67,60.9,11,15.4,7.4399999999999995,20.1,9.83,21.9,-2.39,-0.107
2021-04-02,5.89,10,58.599999999999994,12.7,17.5,7.969999999999999,21.3,13.200000000000001,21.7,-3.1300000000000003,-0.528
2021-04-03,5.800000000000001,11.5,57.49999999999999,12.4,19.2,9.83,23.7,14.000000000000002,22,-2.33,0.345
2021-04-04,3.94,6.43,50.9,9.99,18.7,8.59,19.8,11.700000000000001,17.8,-4.19,-1.97
2021-04-05,5.27,8.959999999999999,48.699999999999996,11.600000000000001,19.7,10.299999999999999,20.1,12.4,15.6,-4.25,-1.54
2021-04-06,3.36,7.76,45.800000000000004,10.9,20.200000000000003,11.1,19.900000000000002,12.2,14.299999999999999,-4.02,-1.46
2021-04-07,3.66,7.3999999999999995,46,9.54,20.1,10.4,18.4,11.600000000000001,13.8,-2.8899999999999997,-1.41
2021-04-08,4.590000000000001,6.0600000000000005,42.4,9.54,19.400000000000002,7.140000000000001,17,8.91,13.5,-2.97,-2.1
2021-04-09,3.64,4.88,41.699999999999996,8.309999999999999,17,4.36,15.8,4.09,13.200000000000001,-2.08,-2.7199999999999998
2021-04-10,3.2300000000000004,4.21,31,7.5,14.799999999999999,3.7800000000000002,12.8,3.0300000000000002,12.5,-3.02,-3.1399999999999997
2021-04-11,4.38,9.54,38.1,11.3,16.3,5.050000000000001,16.5,6.819999999999999,17.8,-1.68,-0.713
2021-04-12,5.53,9.02,42.9,12,18.5,2.83,15.1,5.64,19,-1.58,-1.09
2021-04-13,7.03,10.5,42.1,13.200000000000001,17.599999999999998,4.7,15.6,6.47,18.2,-1.83,-1.91
2021-04-14,6.32,11.700000000000001,39.300000000000004,14.2,17.7,5.38,15,7.9399999999999995,17.9,-2.36,-2.01
2021-04-15,4.33,12.2,39.900000000000006,14.2,15.4,7.62,15.2,7.090000000000001,17.8,-3.6799999999999997,-2.94
2021-04-16,4.8,12.1,43,13.4,16.2,8.84,15.4,6.59,18.5,-5.2299999999999995,-3.49
2021-04-17,4.63,13.900000000000002,48.3,13.600000000000001,16,10.2,17.8,7.68,19.2,-4.5,-2.79
2021-04-18,5.89,13.5,53.300000000000004,13.4,16.7,11.200000000000001,19.400000000000002,7.9,18.8,-4.66,-1.68
2021-04-19,5.57,11,53.300000000000004,12.4,14.399999999999999,12.3,18.8,8.110000000000001,18.8,-6.67,-1.63
2021-04-20,1.71,8.53,49.5,8.05,15.5,11.799999999999999,16.7,7.24,15.2,-8.06,-1.25
2021-04-21,4.9399999999999995,10.2,53.2,10.2,18.3,12.4,17.5,10.100000000000001,18.7,-6.17,-0.38899999999999996
2021-04-22,5.71,13.200000000000001,57.8,9.87,20.8,14.7,20.9,11.799999999999999,21.6,-6.529999999999999,3.18
2021-04-23,4.71,10.8,59.099999999999994,8.06,21,16.900000000000002,19.1,10.7,20.9,-5.86,2.46
2021-04-24,4.2,7.969999999999999,57.599999999999994,6.87,20.599999999999998,15.5,16.1,9.82,18.8,-5.26,1.32
2021-04-25,3.6900000000000004,5.82,53.1,6.5,20.4,12.7,15,11.200000000000001,18.5,-4.81,1.34
2021-04-26,4.15,6.59,58.5,9.31,21.6,11.3,14.899999999999999,12.4,21.4,-3.54,1.53
2021-04-27,7.16,9.790000000000001,55.50000000000001,8.77,19,9.24,16.3,11.899999999999999,21.7,-3.35,0.624
2021-04-28,5.07,8.129999999999999,48.699999999999996,9.32,19.5,9.89,15.4,9.879999999999999,18.3,-5.489999999999999,1.79
2021-04-29,5.56,5.35,45.9,6.959999999999999,15.9,11.1,12.7,11.1,14.799999999999999,-3.17,-1.68
2021-04-30,6.87,9.66,45.300000000000004,11.200000000000001,18.4,8.86,13.8,11.899999999999999,15.1,-2.1,0.413
2021-05-01,6.710000000000001,9.81,42.8,11.3,18.7,10.6,15.4,10.4,16.8,-2.5100000000000002,2.25
2021-05-02,6.92,11.200000000000001,42.9,13.100000000000001,18.3,12.1,16.1,8.12,18,-1.48,2.3800000000000003
2021-05-03,7.340000000000001,10.100000000000001,45,14.6,18.6,15.4,18.4,9.09,18.9,0.319,3.93
2021-05-04,9.02,10.5,42.4,16.2,21.3,17.1,19.6,10.8,19.5,3.39,5.25
2021-05-05,10.4,11.1,47.5,17.5,20.8,17.2,21.2,12.3,19.8,3.54,6.64
2021-05-06,8.44,11.3,50.1,16,21.2,13.900000000000002,20.5,10.5,20,2.6599999999999997,7.12
2021-05-07,7.03,9.76,48.699999999999996,15.4,18.3,15.6,21.6,13,21,2.82,7.22
2021-05-08,10.2,10.2,51,15.2,19.6,17.8,23.599999999999998,16.5,22.400000000000002,2.67,6.7299999999999995
2021-05-09,10.8,9.42,46,13.4,20.599999999999998,18.4,21.3,16.5,21.5,-0.251,5.47
2021-05-10,9.08,8.89,42.3,12.4,20,17.4,19,14.499999999999998,20.5,-3.47,3.3099999999999996
2021-05-11,8.84,9.43,47.4,11.5,18.2,15.6,18,11.200000000000001,18.5,-6.64,2.42
2021-05-12,7.79,9.58,44.6,11.200000000000001,19.5,16.1,19.1,11.5,19.7,-5.63,2.29
2021-05-13,8.3,9.54,41.6,12.7,21,16.5,21.6,11,21.2,-5.27,2.34
2021-05-14,8.53,9.54,38.5,11.700000000000001,23.1,16.6,21.7,10.8,21.8,-6.6000000000000005,2.98
2021-05-15,5.75,9.91,39.5,11.600000000000001,21.3,13.100000000000001,19,8.49,19.900000000000002,-5.79,2.2800000000000002
2021-05-16,4.9399999999999995,10.7,43.6,11.899999999999999,21.7,13.3,21.3,10.6,20.599999999999998,-3.5000000000000004,3.15
2021-05-17,5.91,11.5,44.9,11.3,23.3,12.9,23.200000000000003,11.799999999999999,22,-2.98,5.01
2021-05-18,7.449999999999999,11.899999999999999,45.2,12,24.8,15.299999999999999,25.5,15.299999999999999,24.6,2.46,6.09
2021-05-19,7.739999999999999,11,44.800000000000004,12,24.6,14.799999999999999,25.7,15,24.099999999999998,0.877,5.8999999999999995
2021-05-20,7.6499999999999995,10.8,47.8,11.799999999999999,23.799999999999997,15.4,24.7,15.299999999999999,24.099999999999998,0.873,5.34
2021-05-21,7.51,9.629999999999999,53,11.4,22.2,13.8,23.7,13.100000000000001,22.900000000000002,1.22,4.64
2021-05-22,8.25,7.86,51,10.9,22.900000000000002,15.1,23.200000000000003,12.8,22.7,1.08,5.5
2021-05-23,8.05,8.63,53,12.2,22,16.6,23.799999999999997,11.799999999999999,22.2,0.131,5.56
2021-05-24,8.37,8.74,55.800000000000004,12.6,20.1,14.799999999999999,21.9,10.9,19.900000000000002,-0.198,3.8699999999999997
2021-05-25,8.21,8.27,51.9,12.3,20.3,13.4,21,11.1,19.6,-5,3.7800000000000002
2021-05-26,10.299999999999999,9.17,55.50000000000001,13.900000000000002,20.5,12.7,20.8,11.600000000000001,19.6,-4.18,3.36
2021-05-27,8.67,12.1,50.9,12.8,20.8,15.299999999999999,23.200000000000003,13.3,21.7,-1.18,5.680000000000001
2021-05-28,8.82,9.790000000000001,50.4,12.9,20.4,14.2,23,13.600000000000001,19,-1.51,4.21
2021-05-29,8.66,11.1,51.9,14.099999999999998,20.9,14.7,24.3,14.499999999999998,18.7,-2.64,3.66
