countyfips,date,county,state,measure,pct
34027,2020-08-30,Morris,NJ,gps_away_from_home,-12.5
36059,2020-08-30,Nassau,NY,gps_retail_and_recreation,-14.6
36059,2020-08-30,Nassau,NY,gps_grocery_and_pharmacy,-8.6
36059,2020-08-30,Nassau,NY,gps_parks,NA
36059,2020-08-30,Nassau,NY,gps_transit_stations,-41
36059,2020-08-30,Nassau,NY,gps_workplaces,-35.1
36059,2020-08-30,Nassau,NY,gps_residential,9.9
36059,2020-08-30,Nassau,NY,gps_away_from_home,-11.1
36103,2020-08-30,Suffolk,NY,gps_retail_and_recreation,-10.6
36103,2020-08-30,Suffolk,NY,gps_grocery_and_pharmacy,-2.3
36103,2020-08-30,Suffolk,NY,gps_parks,NA
36103,2020-08-30,Suffolk,NY,gps_transit_stations,-27.4
36103,2020-08-30,Suffolk,NY,gps_workplaces,-25.9
36103,2020-08-30,Suffolk,NY,gps_residential,7.1
36103,2020-08-30,Suffolk,NY,gps_away_from_home,-8
36119,2020-08-30,Westchester,NY,gps_retail_and_recreation,-17.1
36119,2020-08-30,Westchester,NY,gps_grocery_and_pharmacy,-9.7
36119,2020-08-30,Westchester,NY,gps_parks,82
36119,2020-08-30,Westchester,NY,gps_transit_stations,-38.7
36119,2020-08-30,Westchester,NY,gps_workplaces,-36
36119,2020-08-30,Westchester,NY,gps_residential,9.9
36119,2020-08-30,Westchester,NY,gps_away_from_home,-10.9
09001,2020-08-31,Fairfield,CT,gps_retail_and_recreation,-10.1
09001,2020-08-31,Fairfield,CT,gps_grocery_and_pharmacy,-9.6
09001,2020-08-31,Fairfield,CT,gps_parks,NA
09001,2020-08-31,Fairfield,CT,gps_transit_stations,-18
09001,2020-08-31,Fairfield,CT,gps_workplaces,-31.3
09001,2020-08-31,Fairfield,CT,gps_residential,8.3
09001,2020-08-31,Fairfield,CT,gps_away_from_home,-9.3
09003,2020-08-31,Hartford,CT,gps_retail_and_recreation,-13.1
09003,2020-08-31,Hartford,CT,gps_grocery_and_pharmacy,-10.4
09003,2020-08-31,Hartford,CT,gps_parks,NA
09003,2020-08-31,Hartford,CT,gps_transit_stations,-33.3
09003,2020-08-31,Hartford,CT,gps_workplaces,-31.1
09003,2020-08-31,Hartford,CT,gps_residential,7.9
09003,2020-08-31,Hartford,CT,gps_away_from_home,-8.7
09005,2020-08-31,Litchfield,CT,gps_retail_and_recreation,NA
09005,2020-08-31,Litchfield,CT,gps_grocery_and_pharmacy,NA
09005,2020-08-31,Litchfield,CT,gps_parks,NA
09005,2020-08-31,Litchfield,CT,gps_transit_stations,NA
09005,2020-08-31,Litchfield,CT,gps_workplaces,-23.6
09005,2020-08-31,Litchfield,CT,gps_residential,5.7
09005,2020-08-31,Litchfield,CT,gps_away_from_home,-6.4
09009,2020-08-31,New Haven,CT,gps_retail_and_recreation,-7.3
09009,2020-08-31,New Haven,CT,gps_grocery_and_pharmacy,-6.6
09009,2020-08-31,New Haven,CT,gps_parks,46.4
09009,2020-08-31,New Haven,CT,gps_transit_stations,-7.6
09009,2020-08-31,New Haven,CT,gps_workplaces,-29.1
09009,2020-08-31,New Haven,CT,gps_residential,6.6
09009,2020-08-31,New Haven,CT,gps_away_from_home,-7.4
34003,2020-08-31,Bergen,NJ,gps_retail_and_recreation,-21.9
34003,2020-08-31,Bergen,NJ,gps_grocery_and_pharmacy,-4.4
34003,2020-08-31,Bergen,NJ,gps_parks,NA
34003,2020-08-31,Bergen,NJ,gps_transit_stations,-21.9
34003,2020-08-31,Bergen,NJ,gps_workplaces,-37
34003,2020-08-31,Bergen,NJ,gps_residential,11.6
34003,2020-08-31,Bergen,NJ,gps_away_from_home,-13.1
34017,2020-08-31,Hudson,NJ,gps_retail_and_recreation,-19.3
34017,2020-08-31,Hudson,NJ,gps_grocery_and_pharmacy,-8
34017,2020-08-31,Hudson,NJ,gps_parks,79.1
34017,2020-08-31,Hudson,NJ,gps_transit_stations,-48
34017,2020-08-31,Hudson,NJ,gps_workplaces,-39.7
34017,2020-08-31,Hudson,NJ,gps_residential,11
34017,2020-08-31,Hudson,NJ,gps_away_from_home,-12
34025,2020-08-31,Monmouth,NJ,gps_retail_and_recreation,-8.9
34025,2020-08-31,Monmouth,NJ,gps_grocery_and_pharmacy,6.3
34025,2020-08-31,Monmouth,NJ,gps_parks,NA
34025,2020-08-31,Monmouth,NJ,gps_transit_stations,-12.6
34025,2020-08-31,Monmouth,NJ,gps_workplaces,-30.4
34025,2020-08-31,Monmouth,NJ,gps_residential,8.7
34025,2020-08-31,Monmouth,NJ,gps_away_from_home,-9.7
34027,2020-08-31,Morris,NJ,gps_retail_and_recreation,-23.9
34027,2020-08-31,Morris,NJ,gps_grocery_and_pharmacy,-5
34027,2020-08-31,Morris,NJ,gps_parks,NA
34027,2020-08-31,Morris,NJ,gps_transit_stations,NA
34027,2020-08-31,Morris,NJ,gps_workplaces,-36.7
34027,2020-08-31,Morris,NJ,gps_residential,11.1
34027,2020-08-31,Morris,NJ,gps_away_from_home,-12.3
36059,2020-08-31,Nassau,NY,gps_retail_and_recreation,-14.3
36059,2020-08-31,Nassau,NY,gps_grocery_and_pharmacy,-8.6
36059,2020-08-31,Nassau,NY,gps_parks,NA
36059,2020-08-31,Nassau,NY,gps_transit_stations,-40.7
36059,2020-08-31,Nassau,NY,gps_workplaces,-35.1
36059,2020-08-31,Nassau,NY,gps_residential,9.9
36059,2020-08-31,Nassau,NY,gps_away_from_home,-11.1
36103,2020-08-31,Suffolk,NY,gps_retail_and_recreation,-10.3
36103,2020-08-31,Suffolk,NY,gps_grocery_and_pharmacy,-2.3
36103,2020-08-31,Suffolk,NY,gps_parks,NA
36103,2020-08-31,Suffolk,NY,gps_transit_stations,-27.3
36103,2020-08-31,Suffolk,NY,gps_workplaces,-25.9
36103,2020-08-31,Suffolk,NY,gps_residential,7
36103,2020-08-31,Suffolk,NY,gps_away_from_home,-7.8
36119,2020-08-31,Westchester,NY,gps_retail_and_recreation,-16.7
36119,2020-08-31,Westchester,NY,gps_grocery_and_pharmacy,-9.6
36119,2020-08-31,Westchester,NY,gps_parks,82.9
36119,2020-08-31,Westchester,NY,gps_transit_stations,-38.6
36119,2020-08-31,Westchester,NY,gps_workplaces,-36
36119,2020-08-31,Westchester,NY,gps_residential,9.9
36119,2020-08-31,Westchester,NY,gps_away_from_home,-10.9
09001,2020-09-01,Fairfield,CT,gps_retail_and_recreation,-9.7
09001,2020-09-01,Fairfield,CT,gps_grocery_and_pharmacy,-9.1
09001,2020-09-01,Fairfield,CT,gps_parks,NA
09001,2020-09-01,Fairfield,CT,gps_transit_stations,-18.1
09001,2020-09-01,Fairfield,CT,gps_workplaces,-31.1
09001,2020-09-01,Fairfield,CT,gps_residential,8.1
09001,2020-09-01,Fairfield,CT,gps_away_from_home,-9.2
09003,2020-09-01,Hartford,CT,gps_retail_and_recreation,-12.6
09003,2020-09-01,Hartford,CT,gps_grocery_and_pharmacy,-9.9
09003,2020-09-01,Hartford,CT,gps_parks,NA
09003,2020-09-01,Hartford,CT,gps_transit_stations,-32.3
09003,2020-09-01,Hartford,CT,gps_workplaces,-31
09003,2020-09-01,Hartford,CT,gps_residential,7.7
09003,2020-09-01,Hartford,CT,gps_away_from_home,-8.6
09005,2020-09-01,Litchfield,CT,gps_retail_and_recreation,NA
09005,2020-09-01,Litchfield,CT,gps_grocery_and_pharmacy,NA
09005,2020-09-01,Litchfield,CT,gps_parks,NA
09005,2020-09-01,Litchfield,CT,gps_transit_stations,NA
09005,2020-09-01,Litchfield,CT,gps_workplaces,-23.4
09005,2020-09-01,Litchfield,CT,gps_residential,5.7
09005,2020-09-01,Litchfield,CT,gps_away_from_home,-6.4
09009,2020-09-01,New Haven,CT,gps_retail_and_recreation,-6.6
09009,2020-09-01,New Haven,CT,gps_grocery_and_pharmacy,-5.9
09009,2020-09-01,New Haven,CT,gps_parks,47.4
09009,2020-09-01,New Haven,CT,gps_transit_stations,-6.9
09009,2020-09-01,New Haven,CT,gps_workplaces,-29
09009,2020-09-01,New Haven,CT,gps_residential,6.3
09009,2020-09-01,New Haven,CT,gps_away_from_home,-7.1
34003,2020-09-01,Bergen,NJ,gps_retail_and_recreation,-21.7
34003,2020-09-01,Bergen,NJ,gps_grocery_and_pharmacy,-4.3
34003,2020-09-01,Bergen,NJ,gps_parks,NA
34003,2020-09-01,Bergen,NJ,gps_transit_stations,-21.3
34003,2020-09-01,Bergen,NJ,gps_workplaces,-36.9
34003,2020-09-01,Bergen,NJ,gps_residential,11.6
34003,2020-09-01,Bergen,NJ,gps_away_from_home,-13.1
34017,2020-09-01,Hudson,NJ,gps_retail_and_recreation,-18.9
34017,2020-09-01,Hudson,NJ,gps_grocery_and_pharmacy,-7.6
34017,2020-09-01,Hudson,NJ,gps_parks,79.4
34017,2020-09-01,Hudson,NJ,gps_transit_stations,-47.7
34017,2020-09-01,Hudson,NJ,gps_workplaces,-39.6
34017,2020-09-01,Hudson,NJ,gps_residential,10.9
34017,2020-09-01,Hudson,NJ,gps_away_from_home,-11.9
34025,2020-09-01,Monmouth,NJ,gps_retail_and_recreation,-9.1
34025,2020-09-01,Monmouth,NJ,gps_grocery_and_pharmacy,6
34025,2020-09-01,Monmouth,NJ,gps_parks,NA
34025,2020-09-01,Monmouth,NJ,gps_transit_stations,-13
34025,2020-09-01,Monmouth,NJ,gps_workplaces,-30.4
34025,2020-09-01,Monmouth,NJ,gps_residential,8.7
34025,2020-09-01,Monmouth,NJ,gps_away_from_home,-9.7
34027,2020-09-01,Morris,NJ,gps_retail_and_recreation,-23.9
34027,2020-09-01,Morris,NJ,gps_grocery_and_pharmacy,-5
34027,2020-09-01,Morris,NJ,gps_parks,NA
34027,2020-09-01,Morris,NJ,gps_transit_stations,NA
34027,2020-09-01,Morris,NJ,gps_workplaces,-36.7
34027,2020-09-01,Morris,NJ,gps_residential,11.1
34027,2020-09-01,Morris,NJ,gps_away_from_home,-12.3
36059,2020-09-01,Nassau,NY,gps_retail_and_recreation,-13.9
36059,2020-09-01,Nassau,NY,gps_grocery_and_pharmacy,-8.4
36059,2020-09-01,Nassau,NY,gps_parks,NA
36059,2020-09-01,Nassau,NY,gps_transit_stations,-40.4
36059,2020-09-01,Nassau,NY,gps_workplaces,-35.1
36059,2020-09-01,Nassau,NY,gps_residential,9.9
36059,2020-09-01,Nassau,NY,gps_away_from_home,-11.1
36103,2020-09-01,Suffolk,NY,gps_retail_and_recreation,-9.9
36103,2020-09-01,Suffolk,NY,gps_grocery_and_pharmacy,-2.1
36103,2020-09-01,Suffolk,NY,gps_parks,NA
36103,2020-09-01,Suffolk,NY,gps_transit_stations,-27.3
36103,2020-09-01,Suffolk,NY,gps_workplaces,-25.7
36103,2020-09-01,Suffolk,NY,gps_residential,7
36103,2020-09-01,Suffolk,NY,gps_away_from_home,-7.8
36119,2020-09-01,Westchester,NY,gps_retail_and_recreation,-16.3
36119,2020-09-01,Westchester,NY,gps_grocery_and_pharmacy,-9.3
36119,2020-09-01,Westchester,NY,gps_parks,81.3
36119,2020-09-01,Westchester,NY,gps_transit_stations,-38.4
36119,2020-09-01,Westchester,NY,gps_workplaces,-35.9
36119,2020-09-01,Westchester,NY,gps_residential,9.9
36119,2020-09-01,Westchester,NY,gps_away_from_home,-10.9
09001,2020-09-02,Fairfield,CT,gps_retail_and_recreation,-10.3
09001,2020-09-02,Fairfield,CT,gps_grocery_and_pharmacy,-9.1
09001,2020-09-02,Fairfield,CT,gps_parks,NA
09001,2020-09-02,Fairfield,CT,gps_transit_stations,-18.7
09001,2020-09-02,Fairfield,CT,gps_workplaces,-31.1
09001,2020-09-02,Fairfield,CT,gps_residential,8.4
09001,2020-09-02,Fairfield,CT,gps_away_from_home,-9.5
09003,2020-09-02,Hartford,CT,gps_retail_and_recreation,-13.1
09003,2020-09-02,Hartford,CT,gps_grocery_and_pharmacy,-9.9
09003,2020-09-02,Hartford,CT,gps_parks,NA
09003,2020-09-02,Hartford,CT,gps_transit_stations,-33
09003,2020-09-02,Hartford,CT,gps_workplaces,-31.1
09003,2020-09-02,Hartford,CT,gps_residential,8.1
09003,2020-09-02,Hartford,CT,gps_away_from_home,-9.1
09005,2020-09-02,Litchfield,CT,gps_retail_and_recreation,1.9
09005,2020-09-02,Litchfield,CT,gps_grocery_and_pharmacy,NA
09005,2020-09-02,Litchfield,CT,gps_parks,NA
09005,2020-09-02,Litchfield,CT,gps_transit_stations,NA
09005,2020-09-02,Litchfield,CT,gps_workplaces,-23.6
09005,2020-09-02,Litchfield,CT,gps_residential,6.1
09005,2020-09-02,Litchfield,CT,gps_away_from_home,-6.8
09009,2020-09-02,New Haven,CT,gps_retail_and_recreation,-7.3
09009,2020-09-02,New Haven,CT,gps_grocery_and_pharmacy,-6
09009,2020-09-02,New Haven,CT,gps_parks,37.8
09009,2020-09-02,New Haven,CT,gps_transit_stations,-8
09009,2020-09-02,New Haven,CT,gps_workplaces,-29.1
09009,2020-09-02,New Haven,CT,gps_residential,6.6
09009,2020-09-02,New Haven,CT,gps_away_from_home,-7.5
34003,2020-09-02,Bergen,NJ,gps_retail_and_recreation,-21.9
34003,2020-09-02,Bergen,NJ,gps_grocery_and_pharmacy,-4.3
34003,2020-09-02,Bergen,NJ,gps_parks,NA
34003,2020-09-02,Bergen,NJ,gps_transit_stations,-21.7
34003,2020-09-02,Bergen,NJ,gps_workplaces,-37
34003,2020-09-02,Bergen,NJ,gps_residential,11.9
34003,2020-09-02,Bergen,NJ,gps_away_from_home,-13.4
34017,2020-09-02,Hudson,NJ,gps_retail_and_recreation,-19.1
34017,2020-09-02,Hudson,NJ,gps_grocery_and_pharmacy,-7.3
34017,2020-09-02,Hudson,NJ,gps_parks,72.4
34017,2020-09-02,Hudson,NJ,gps_transit_stations,-48
34017,2020-09-02,Hudson,NJ,gps_workplaces,-39.6
34017,2020-09-02,Hudson,NJ,gps_residential,11
34017,2020-09-02,Hudson,NJ,gps_away_from_home,-12.1
34025,2020-09-02,Monmouth,NJ,gps_retail_and_recreation,-10.4
34025,2020-09-02,Monmouth,NJ,gps_grocery_and_pharmacy,5.4
34025,2020-09-02,Monmouth,NJ,gps_parks,NA
34025,2020-09-02,Monmouth,NJ,gps_transit_stations,-14.6
34025,2020-09-02,Monmouth,NJ,gps_workplaces,-30.6
34025,2020-09-02,Monmouth,NJ,gps_residential,8.9
34025,2020-09-02,Monmouth,NJ,gps_away_from_home,-9.9
34027,2020-09-02,Morris,NJ,gps_retail_and_recreation,-24.3
34027,2020-09-02,Morris,NJ,gps_grocery_and_pharmacy,-5.3
34027,2020-09-02,Morris,NJ,gps_parks,NA
34027,2020-09-02,Morris,NJ,gps_transit_stations,NA
34027,2020-09-02,Morris,NJ,gps_workplaces,-37
34027,2020-09-02,Morris,NJ,gps_residential,11.4
34027,2020-09-02,Morris,NJ,gps_away_from_home,-12.7
36059,2020-09-02,Nassau,NY,gps_retail_and_recreation,-14
36059,2020-09-02,Nassau,NY,gps_grocery_and_pharmacy,-8.7
36059,2020-09-02,Nassau,NY,gps_parks,NA
36059,2020-09-02,Nassau,NY,gps_transit_stations,-40.4
36059,2020-09-02,Nassau,NY,gps_workplaces,-35.1
36059,2020-09-02,Nassau,NY,gps_residential,10
36059,2020-09-02,Nassau,NY,gps_away_from_home,-11.2
36103,2020-09-02,Suffolk,NY,gps_retail_and_recreation,-10.1
36103,2020-09-02,Suffolk,NY,gps_grocery_and_pharmacy,-2.6
36103,2020-09-02,Suffolk,NY,gps_parks,NA
36103,2020-09-02,Suffolk,NY,gps_transit_stations,-28.4
36103,2020-09-02,Suffolk,NY,gps_workplaces,-25.9
36103,2020-09-02,Suffolk,NY,gps_residential,7.3
36103,2020-09-02,Suffolk,NY,gps_away_from_home,-8.1
36119,2020-09-02,Westchester,NY,gps_retail_and_recreation,-16.6
36119,2020-09-02,Westchester,NY,gps_grocery_and_pharmacy,-9.4
36119,2020-09-02,Westchester,NY,gps_parks,73.9
36119,2020-09-02,Westchester,NY,gps_transit_stations,-39.3
36119,2020-09-02,Westchester,NY,gps_workplaces,-36
36119,2020-09-02,Westchester,NY,gps_residential,10
36119,2020-09-02,Westchester,NY,gps_away_from_home,-11.1
09001,2020-09-03,Fairfield,CT,gps_retail_and_recreation,-9
09001,2020-09-03,Fairfield,CT,gps_grocery_and_pharmacy,-7.7
09001,2020-09-03,Fairfield,CT,gps_parks,NA
09001,2020-09-03,Fairfield,CT,gps_transit_stations,-17.9
09001,2020-09-03,Fairfield,CT,gps_workplaces,-30.9
09001,2020-09-03,Fairfield,CT,gps_residential,8
09001,2020-09-03,Fairfield,CT,gps_away_from_home,-9.1
09003,2020-09-03,Hartford,CT,gps_retail_and_recreation,-11.3
09003,2020-09-03,Hartford,CT,gps_grocery_and_pharmacy,-7.6
09003,2020-09-03,Hartford,CT,gps_parks,NA
09003,2020-09-03,Hartford,CT,gps_transit_stations,-31.4
09003,2020-09-03,Hartford,CT,gps_workplaces,-30.9
09003,2020-09-03,Hartford,CT,gps_residential,7.4
09003,2020-09-03,Hartford,CT,gps_away_from_home,-8.3
09005,2020-09-03,Litchfield,CT,gps_retail_and_recreation,3.6
09005,2020-09-03,Litchfield,CT,gps_grocery_and_pharmacy,NA
09005,2020-09-03,Litchfield,CT,gps_parks,NA
09005,2020-09-03,Litchfield,CT,gps_transit_stations,NA
09005,2020-09-03,Litchfield,CT,gps_workplaces,-23.3
09005,2020-09-03,Litchfield,CT,gps_residential,5.6
09005,2020-09-03,Litchfield,CT,gps_away_from_home,-6.3
09009,2020-09-03,New Haven,CT,gps_retail_and_recreation,-5.4
09009,2020-09-03,New Haven,CT,gps_grocery_and_pharmacy,-3.6
09009,2020-09-03,New Haven,CT,gps_parks,43.8
09009,2020-09-03,New Haven,CT,gps_transit_stations,-7.4
09009,2020-09-03,New Haven,CT,gps_workplaces,-28.9
09009,2020-09-03,New Haven,CT,gps_residential,6.1
09009,2020-09-03,New Haven,CT,gps_away_from_home,-7
34003,2020-09-03,Bergen,NJ,gps_retail_and_recreation,-21.1
34003,2020-09-03,Bergen,NJ,gps_grocery_and_pharmacy,-3.6
34003,2020-09-03,Bergen,NJ,gps_parks,NA
34003,2020-09-03,Bergen,NJ,gps_transit_stations,-21.7
34003,2020-09-03,Bergen,NJ,gps_workplaces,-36.9
34003,2020-09-03,Bergen,NJ,gps_residential,11.9
34003,2020-09-03,Bergen,NJ,gps_away_from_home,-13.4
34017,2020-09-03,Hudson,NJ,gps_retail_and_recreation,-18.6
34017,2020-09-03,Hudson,NJ,gps_grocery_and_pharmacy,-6.4
34017,2020-09-03,Hudson,NJ,gps_parks,72.4
34017,2020-09-03,Hudson,NJ,gps_transit_stations,-47.7
34017,2020-09-03,Hudson,NJ,gps_workplaces,-39.6
34017,2020-09-03,Hudson,NJ,gps_residential,10.9
34017,2020-09-03,Hudson,NJ,gps_away_from_home,-11.9
34025,2020-09-03,Monmouth,NJ,gps_retail_and_recreation,-10.6
34025,2020-09-03,Monmouth,NJ,gps_grocery_and_pharmacy,5.4
34025,2020-09-03,Monmouth,NJ,gps_parks,NA
34025,2020-09-03,Monmouth,NJ,gps_transit_stations,-14.9
34025,2020-09-03,Monmouth,NJ,gps_workplaces,-30.6
34025,2020-09-03,Monmouth,NJ,gps_residential,8.7
34025,2020-09-03,Monmouth,NJ,gps_away_from_home,-9.8
34027,2020-09-03,Morris,NJ,gps_retail_and_recreation,-24
34027,2020-09-03,Morris,NJ,gps_grocery_and_pharmacy,-4.7
34027,2020-09-03,Morris,NJ,gps_parks,NA
34027,2020-09-03,Morris,NJ,gps_transit_stations,NA
34027,2020-09-03,Morris,NJ,gps_workplaces,-37
34027,2020-09-03,Morris,NJ,gps_residential,11.4
34027,2020-09-03,Morris,NJ,gps_away_from_home,-12.7
36059,2020-09-03,Nassau,NY,gps_retail_and_recreation,-13.6
36059,2020-09-03,Nassau,NY,gps_grocery_and_pharmacy,-8.3
36059,2020-09-03,Nassau,NY,gps_parks,NA
36059,2020-09-03,Nassau,NY,gps_transit_stations,-40.3
36059,2020-09-03,Nassau,NY,gps_workplaces,-35.1
36059,2020-09-03,Nassau,NY,gps_residential,9.9
36059,2020-09-03,Nassau,NY,gps_away_from_home,-11.1
36103,2020-09-03,Suffolk,NY,gps_retail_and_recreation,-9.4
36103,2020-09-03,Suffolk,NY,gps_grocery_and_pharmacy,-1.9
36103,2020-09-03,Suffolk,NY,gps_parks,NA
36103,2020-09-03,Suffolk,NY,gps_transit_stations,-27.9
36103,2020-09-03,Suffolk,NY,gps_workplaces,-25.7
36103,2020-09-03,Suffolk,NY,gps_residential,7
36103,2020-09-03,Suffolk,NY,gps_away_from_home,-7.9
36119,2020-09-03,Westchester,NY,gps_retail_and_recreation,-15.7
36119,2020-09-03,Westchester,NY,gps_grocery_and_pharmacy,-8.6
36119,2020-09-03,Westchester,NY,gps_parks,77.1
36119,2020-09-03,Westchester,NY,gps_transit_stations,-38.9
36119,2020-09-03,Westchester,NY,gps_workplaces,-35.9
36119,2020-09-03,Westchester,NY,gps_residential,9.7
36119,2020-09-03,Westchester,NY,gps_away_from_home,-10.8
09001,2020-09-04,Fairfield,CT,gps_retail_and_recreation,-8.6
09001,2020-09-04,Fairfield,CT,gps_grocery_and_pharmacy,-6.9
09001,2020-09-04,Fairfield,CT,gps_parks,NA
09001,2020-09-04,Fairfield,CT,gps_transit_stations,-16.7
09001,2020-09-04,Fairfield,CT,gps_workplaces,-30.9
09001,2020-09-04,Fairfield,CT,gps_residential,7.9
09001,2020-09-04,Fairfield,CT,gps_away_from_home,-8.9
09003,2020-09-04,Hartford,CT,gps_retail_and_recreation,-11.1
09003,2020-09-04,Hartford,CT,gps_grocery_and_pharmacy,-6.7
09003,2020-09-04,Hartford,CT,gps_parks,NA
09003,2020-09-04,Hartford,CT,gps_transit_stations,-30.9
09003,2020-09-04,Hartford,CT,gps_workplaces,-30.9
09003,2020-09-04,Hartford,CT,gps_residential,7.3
09003,2020-09-04,Hartford,CT,gps_away_from_home,-8.2
09005,2020-09-04,Litchfield,CT,gps_retail_and_recreation,3.7
09005,2020-09-04,Litchfield,CT,gps_grocery_and_pharmacy,NA
09005,2020-09-04,Litchfield,CT,gps_parks,NA
09005,2020-09-04,Litchfield,CT,gps_transit_stations,NA
09005,2020-09-04,Litchfield,CT,gps_workplaces,-23.4
09005,2020-09-04,Litchfield,CT,gps_residential,5.4
09005,2020-09-04,Litchfield,CT,gps_away_from_home,-6.1
09009,2020-09-04,New Haven,CT,gps_retail_and_recreation,-5.3
09009,2020-09-04,New Haven,CT,gps_grocery_and_pharmacy,-3.1
09009,2020-09-04,New Haven,CT,gps_parks,43.6
09009,2020-09-04,New Haven,CT,gps_transit_stations,-7.7
09009,2020-09-04,New Haven,CT,gps_workplaces,-28.9
09009,2020-09-04,New Haven,CT,gps_residential,6.1
09009,2020-09-04,New Haven,CT,gps_away_from_home,-7
34003,2020-09-04,Bergen,NJ,gps_retail_and_recreation,-20.4
34003,2020-09-04,Bergen,NJ,gps_grocery_and_pharmacy,-2.7
34003,2020-09-04,Bergen,NJ,gps_parks,NA
34003,2020-09-04,Bergen,NJ,gps_transit_stations,-21.1
34003,2020-09-04,Bergen,NJ,gps_workplaces,-36.9
34003,2020-09-04,Bergen,NJ,gps_residential,11.7
34003,2020-09-04,Bergen,NJ,gps_away_from_home,-13.3
34017,2020-09-04,Hudson,NJ,gps_retail_and_recreation,-17.7
34017,2020-09-04,Hudson,NJ,gps_grocery_and_pharmacy,-5.7
34017,2020-09-04,Hudson,NJ,gps_parks,76.3
34017,2020-09-04,Hudson,NJ,gps_transit_stations,-47.1
34017,2020-09-04,Hudson,NJ,gps_workplaces,-39.6
34017,2020-09-04,Hudson,NJ,gps_residential,10.6
34017,2020-09-04,Hudson,NJ,gps_away_from_home,-11.6
34025,2020-09-04,Monmouth,NJ,gps_retail_and_recreation,-9.3
34025,2020-09-04,Monmouth,NJ,gps_grocery_and_pharmacy,6.3
34025,2020-09-04,Monmouth,NJ,gps_parks,NA
34025,2020-09-04,Monmouth,NJ,gps_transit_stations,-14.4
34025,2020-09-04,Monmouth,NJ,gps_workplaces,-30.7
34025,2020-09-04,Monmouth,NJ,gps_residential,8.4
34025,2020-09-04,Monmouth,NJ,gps_away_from_home,-9.5
34027,2020-09-04,Morris,NJ,gps_retail_and_recreation,-23.1
34027,2020-09-04,Morris,NJ,gps_grocery_and_pharmacy,-3.6
34027,2020-09-04,Morris,NJ,gps_parks,NA
34027,2020-09-04,Morris,NJ,gps_transit_stations,NA
34027,2020-09-04,Morris,NJ,gps_workplaces,-37.1
34027,2020-09-04,Morris,NJ,gps_residential,11.1
34027,2020-09-04,Morris,NJ,gps_away_from_home,-12.4
36059,2020-09-04,Nassau,NY,gps_retail_and_recreation,-13
36059,2020-09-04,Nassau,NY,gps_grocery_and_pharmacy,-7.6
36059,2020-09-04,Nassau,NY,gps_parks,NA
36059,2020-09-04,Nassau,NY,gps_transit_stations,-40.1
36059,2020-09-04,Nassau,NY,gps_workplaces,-35.1
36059,2020-09-04,Nassau,NY,gps_residential,9.7
36059,2020-09-04,Nassau,NY,gps_away_from_home,-11
36103,2020-09-04,Suffolk,NY,gps_retail_and_recreation,-9
36103,2020-09-04,Suffolk,NY,gps_grocery_and_pharmacy,-1.3
36103,2020-09-04,Suffolk,NY,gps_parks,NA
36103,2020-09-04,Suffolk,NY,gps_transit_stations,-27.1
36103,2020-09-04,Suffolk,NY,gps_workplaces,-25.9
36103,2020-09-04,Suffolk,NY,gps_residential,6.9
36103,2020-09-04,Suffolk,NY,gps_away_from_home,-7.7
36119,2020-09-04,Westchester,NY,gps_retail_and_recreation,-15
36119,2020-09-04,Westchester,NY,gps_grocery_and_pharmacy,-8
36119,2020-09-04,Westchester,NY,gps_parks,78.3
36119,2020-09-04,Westchester,NY,gps_transit_stations,-38.4
36119,2020-09-04,Westchester,NY,gps_workplaces,-36
36119,2020-09-04,Westchester,NY,gps_residential,9.4
36119,2020-09-04,Westchester,NY,gps_away_from_home,-10.5
09001,2020-09-05,Fairfield,CT,gps_retail_and_recreation,-8.1
09001,2020-09-05,Fairfield,CT,gps_grocery_and_pharmacy,-6.3
09001,2020-09-05,Fairfield,CT,gps_parks,NA
09001,2020-09-05,Fairfield,CT,gps_transit_stations,-14.1
09001,2020-09-05,Fairfield,CT,gps_workplaces,-30.7
09001,2020-09-05,Fairfield,CT,gps_residential,7.1
09001,2020-09-05,Fairfield,CT,gps_away_from_home,-7.7
09003,2020-09-05,Hartford,CT,gps_retail_and_recreation,-10.7
09003,2020-09-05,Hartford,CT,gps_grocery_and_pharmacy,-6
09003,2020-09-05,Hartford,CT,gps_parks,NA
09003,2020-09-05,Hartford,CT,gps_transit_stations,-29.3
09003,2020-09-05,Hartford,CT,gps_workplaces,-30.6
09003,2020-09-05,Hartford,CT,gps_residential,6.6
09003,2020-09-05,Hartford,CT,gps_away_from_home,-7
09005,2020-09-05,Litchfield,CT,gps_retail_and_recreation,5.4
09005,2020-09-05,Litchfield,CT,gps_grocery_and_pharmacy,NA
09005,2020-09-05,Litchfield,CT,gps_parks,NA
